from_issue_key,to_issue_key,link_type,raw_link_type,direction
OFBIZ-1968,OFBIZ-1940,relates to,Reference,outward
OFBIZ-1959,OFBIZ-11717,relates to,Reference,outward
OFBIZ-1867,OFBIZ-1948,is part of,Incorporates,inward
OFBIZ-1945,OFBIZ-565,duplicates,Duplicate,outward
OFBIZ-1968,OFBIZ-1940,is related to,Reference,inward
OFBIZ-1939,OFBIZ-143,depends upon,dependent,outward
OFBIZ-1932,OFBIZ-1935,is related to,Reference,inward
OFBIZ-1932,OFBIZ-1935,relates to,Reference,outward
OFBIZ-1910,OFBIZ-5959,relates to,Reference,outward
OFBIZ-1907,OFBIZ-366,relates to,Reference,outward
OFBIZ-1525,OFBIZ-1900,is part of,Incorporates,inward
OFBIZ-2602,OFBIZ-1890,is duplicated by,Duplicate,inward
OFBIZ-1867,OFBIZ-1870,is part of,Incorporates,inward
OFBIZ-1870,OFBIZ-2135,relates to,Reference,outward
OFBIZ-1868,OFBIZ-2729,incorporates,Incorporates,outward
OFBIZ-1868,OFBIZ-2103,relates to,Reference,outward
OFBIZ-1867,OFBIZ-3329,incorporates,Incorporates,outward
OFBIZ-1867,OFBIZ-6110,incorporates,Incorporates,outward
OFBIZ-1867,OFBIZ-2904,incorporates,Incorporates,outward
OFBIZ-1867,OFBIZ-1847,incorporates,Incorporates,outward
OFBIZ-1867,OFBIZ-1859,incorporates,Incorporates,outward
OFBIZ-1867,OFBIZ-1870,incorporates,Incorporates,outward
OFBIZ-1867,OFBIZ-3500,incorporates,Incorporates,outward
OFBIZ-1867,OFBIZ-2129,incorporates,Incorporates,outward
OFBIZ-1867,OFBIZ-1948,incorporates,Incorporates,outward
OFBIZ-1867,OFBIZ-1859,is part of,Incorporates,inward
OFBIZ-1867,OFBIZ-1847,is part of,Incorporates,inward
OFBIZ-876,OFBIZ-1833,is part of,Incorporates,inward
OFBIZ-616,OFBIZ-1811,is part of,Incorporates,inward
OFBIZ-1803,OFBIZ-9241,duplicates,Duplicate,outward
OFBIZ-2810,OFBIZ-1782,is related to,Reference,inward
OFBIZ-1742,OFBIZ-193,relates to,Reference,outward
OFBIZ-1737,OFBIZ-6542,relates to,Reference,outward
OFBIZ-255,OFBIZ-1733,is part of,Incorporates,inward
OFBIZ-255,OFBIZ-1732,is related to,Reference,inward
OFBIZ-1640,OFBIZ-1709,is part of,Incorporates,inward
OFBIZ-1706,OFBIZ-1663,blocks,Blocker,outward
OFBIZ-4645,OFBIZ-1690,is related to,Reference,inward
OFBIZ-1686,OFBIZ-1640,incorporates,Incorporates,outward
OFBIZ-1557,OFBIZ-1672,is part of,Incorporates,inward
OFBIZ-1463,OFBIZ-1670,is part of,Incorporates,inward
OFBIZ-1557,OFBIZ-1668,is part of,Incorporates,inward
OFBIZ-1557,OFBIZ-1667,is part of,Incorporates,inward
OFBIZ-1706,OFBIZ-1663,is blocked by,Blocker,inward
OFBIZ-1662,OFBIZ-1659,incorporates,Incorporates,outward
OFBIZ-1662,OFBIZ-1486,incorporates,Incorporates,outward
OFBIZ-1662,OFBIZ-1661,incorporates,Incorporates,outward
OFBIZ-1662,OFBIZ-1661,is part of,Incorporates,inward
OFBIZ-1662,OFBIZ-1659,is part of,Incorporates,inward
OFBIZ-1640,OFBIZ-1653,is part of,Incorporates,inward
OFBIZ-1640,OFBIZ-1650,is part of,Incorporates,inward
OFBIZ-1650,OFBIZ-1642,depends upon,dependent,outward
OFBIZ-1640,OFBIZ-1649,is part of,Incorporates,inward
OFBIZ-1649,OFBIZ-1642,depends upon,dependent,outward
OFBIZ-1640,OFBIZ-1646,is part of,Incorporates,inward
OFBIZ-1640,OFBIZ-1645,is part of,Incorporates,inward
OFBIZ-194,OFBIZ-1645,is depended upon by,dependent,inward
OFBIZ-1640,OFBIZ-1644,is part of,Incorporates,inward
OFBIZ-1640,OFBIZ-1643,is part of,Incorporates,inward
OFBIZ-1640,OFBIZ-1642,is part of,Incorporates,inward
OFBIZ-1649,OFBIZ-1642,is depended upon by,dependent,inward
OFBIZ-1650,OFBIZ-1642,is depended upon by,dependent,inward
OFBIZ-1640,OFBIZ-1641,is part of,Incorporates,inward
OFBIZ-1640,OFBIZ-1641,incorporates,Incorporates,outward
OFBIZ-1640,OFBIZ-1642,incorporates,Incorporates,outward
OFBIZ-1640,OFBIZ-1643,incorporates,Incorporates,outward
OFBIZ-1640,OFBIZ-1644,incorporates,Incorporates,outward
OFBIZ-1640,OFBIZ-1645,incorporates,Incorporates,outward
OFBIZ-1640,OFBIZ-1646,incorporates,Incorporates,outward
OFBIZ-1640,OFBIZ-1649,incorporates,Incorporates,outward
OFBIZ-1640,OFBIZ-1650,incorporates,Incorporates,outward
OFBIZ-1640,OFBIZ-1653,incorporates,Incorporates,outward
OFBIZ-1640,OFBIZ-1709,incorporates,Incorporates,outward
OFBIZ-1686,OFBIZ-1640,is part of,Incorporates,inward
OFBIZ-1630,OFBIZ-1631,is blocked by,Blocker,inward
OFBIZ-1631,OFBIZ-1523,incorporates,Incorporates,outward
OFBIZ-1630,OFBIZ-1631,blocks,Blocker,outward
OFBIZ-1621,OFBIZ-1590,relates to,Reference,outward
OFBIZ-1364,OFBIZ-1619,is part of,Incorporates,inward
OFBIZ-1364,OFBIZ-1618,is part of,Incorporates,inward
OFBIZ-1364,OFBIZ-1617,is part of,Incorporates,inward
OFBIZ-1364,OFBIZ-1616,is part of,Incorporates,inward
OFBIZ-1364,OFBIZ-1615,is part of,Incorporates,inward
OFBIZ-1364,OFBIZ-1614,is part of,Incorporates,inward
OFBIZ-1364,OFBIZ-1613,is part of,Incorporates,inward
OFBIZ-995,OFBIZ-1611,is depended upon by,dependent,inward
OFBIZ-1364,OFBIZ-1610,is part of,Incorporates,inward
OFBIZ-2157,OFBIZ-1606,is related to,Reference,inward
OFBIZ-1427,OFBIZ-1606,is depended upon by,dependent,inward
OFBIZ-1364,OFBIZ-1603,is part of,Incorporates,inward
OFBIZ-1364,OFBIZ-1601,is part of,Incorporates,inward
OFBIZ-1599,OFBIZ-1579,relates to,Reference,outward
OFBIZ-2702,OFBIZ-1599,is related to,Reference,inward
OFBIZ-1364,OFBIZ-1596,is part of,Incorporates,inward
OFBIZ-1364,OFBIZ-1595,is part of,Incorporates,inward
OFBIZ-1364,OFBIZ-1593,is part of,Incorporates,inward
OFBIZ-1621,OFBIZ-1590,is related to,Reference,inward
OFBIZ-1364,OFBIZ-1588,is part of,Incorporates,inward
OFBIZ-1364,OFBIZ-1583,is part of,Incorporates,inward
OFBIZ-1580,OFBIZ-1581,is blocked by,Blocker,inward
OFBIZ-1580,OFBIZ-1581,blocks,Blocker,outward
OFBIZ-2157,OFBIZ-1580,is related to,Reference,inward
OFBIZ-1599,OFBIZ-1579,is related to,Reference,inward
OFBIZ-490,OFBIZ-1579,is related to,Reference,inward
OFBIZ-1562,OFBIZ-1495,depends upon,dependent,outward
OFBIZ-1560,OFBIZ-6032,relates to,Reference,outward
OFBIZ-1557,OFBIZ-1667,incorporates,Incorporates,outward
OFBIZ-1557,OFBIZ-1668,incorporates,Incorporates,outward
OFBIZ-1557,OFBIZ-1672,incorporates,Incorporates,outward
OFBIZ-1364,OFBIZ-1556,is part of,Incorporates,inward
OFBIZ-1434,OFBIZ-1546,is related to,Reference,inward
OFBIZ-1364,OFBIZ-1545,is part of,Incorporates,inward
OFBIZ-1364,OFBIZ-1544,is part of,Incorporates,inward
OFBIZ-6147,OFBIZ-1537,is duplicated by,Duplicate,inward
OFBIZ-1525,OFBIZ-10054,is a parent of,Child-Issue,outward
OFBIZ-1525,OFBIZ-178,incorporates,Incorporates,outward
OFBIZ-1525,OFBIZ-260,incorporates,Incorporates,outward
OFBIZ-1525,OFBIZ-1193,incorporates,Incorporates,outward
OFBIZ-1525,OFBIZ-1106,incorporates,Incorporates,outward
OFBIZ-1525,OFBIZ-5254,incorporates,Incorporates,outward
OFBIZ-1525,OFBIZ-1476,incorporates,Incorporates,outward
OFBIZ-1525,OFBIZ-1900,incorporates,Incorporates,outward
OFBIZ-1525,OFBIZ-2121,incorporates,Incorporates,outward
OFBIZ-1525,OFBIZ-6669,incorporates,Incorporates,outward
OFBIZ-1525,OFBIZ-1970,incorporates,Incorporates,outward
OFBIZ-1525,OFBIZ-4983,incorporates,Incorporates,outward
OFBIZ-1525,OFBIZ-5009,incorporates,Incorporates,outward
OFBIZ-1525,OFBIZ-2243,incorporates,Incorporates,outward
OFBIZ-1525,OFBIZ-2260,incorporates,Incorporates,outward
OFBIZ-1525,OFBIZ-10484,incorporates,Incorporates,outward
OFBIZ-1525,OFBIZ-10509,incorporates,Incorporates,outward
OFBIZ-1525,OFBIZ-2330,incorporates,Incorporates,outward
OFBIZ-1525,OFBIZ-10517,incorporates,Incorporates,outward
OFBIZ-1525,OFBIZ-5343,incorporates,Incorporates,outward
OFBIZ-7928,OFBIZ-1525,is related to,Reference,inward
OFBIZ-1631,OFBIZ-1523,is part of,Incorporates,inward
OFBIZ-1109,OFBIZ-1495,is depended upon by,dependent,inward
OFBIZ-1562,OFBIZ-1495,is depended upon by,dependent,inward
OFBIZ-1662,OFBIZ-1486,is part of,Incorporates,inward
OFBIZ-1480,OFBIZ-1478,depends upon,dependent,outward
OFBIZ-1479,OFBIZ-1478,depends upon,dependent,outward
OFBIZ-1479,OFBIZ-1478,is depended upon by,dependent,inward
OFBIZ-1480,OFBIZ-1478,is depended upon by,dependent,inward
OFBIZ-1476,OFBIZ-178,is a clone of,Cloners,outward
OFBIZ-1525,OFBIZ-1476,is part of,Incorporates,inward
OFBIZ-1474,OFBIZ-1473,depends upon,dependent,outward
OFBIZ-1474,OFBIZ-1473,is depended upon by,dependent,inward
OFBIZ-1463,OFBIZ-1670,incorporates,Incorporates,outward
OFBIZ-1463,OFBIZ-11239,relates to,Reference,outward
OFBIZ-7254,OFBIZ-1463,is related to,Reference,inward
OFBIZ-1456,OFBIZ-50,relates to,Reference,outward
OFBIZ-1456,OFBIZ-42,relates to,Reference,outward
OFBIZ-1456,OFBIZ-1370,relates to,Reference,outward
OFBIZ-1442,OFBIZ-1425,blocks,Blocker,outward
OFBIZ-1437,OFBIZ-1436,depends upon,dependent,outward
OFBIZ-1437,OFBIZ-1436,is depended upon by,dependent,inward
OFBIZ-1434,OFBIZ-616,relates to,Reference,outward
OFBIZ-1434,OFBIZ-1546,relates to,Reference,outward
OFBIZ-1434,OFBIZ-1343,relates to,Reference,outward
OFBIZ-2157,OFBIZ-1427,is related to,Reference,inward
OFBIZ-1427,OFBIZ-1606,depends upon,dependent,outward
OFBIZ-1425,OFBIZ-1387,blocks,Blocker,outward
OFBIZ-1442,OFBIZ-1425,is blocked by,Blocker,inward
OFBIZ-1417,OFBIZ-1030,duplicates,Duplicate,outward
OFBIZ-1387,OFBIZ-1398,is related to,Reference,inward
OFBIZ-1393,OFBIZ-1109,blocks,Blocker,outward
OFBIZ-305,OFBIZ-1389,is related to,Reference,inward
OFBIZ-1425,OFBIZ-1387,is blocked by,Blocker,inward
OFBIZ-1387,OFBIZ-1398,relates to,Reference,outward
OFBIZ-636,OFBIZ-1382,is related to,Reference,inward
OFBIZ-1456,OFBIZ-1370,is related to,Reference,inward
OFBIZ-1364,OFBIZ-1544,incorporates,Incorporates,outward
OFBIZ-1364,OFBIZ-1545,incorporates,Incorporates,outward
OFBIZ-1364,OFBIZ-1556,incorporates,Incorporates,outward
OFBIZ-1364,OFBIZ-1583,incorporates,Incorporates,outward
OFBIZ-1364,OFBIZ-1588,incorporates,Incorporates,outward
OFBIZ-1364,OFBIZ-1593,incorporates,Incorporates,outward
OFBIZ-1364,OFBIZ-1595,incorporates,Incorporates,outward
OFBIZ-1364,OFBIZ-1596,incorporates,Incorporates,outward
OFBIZ-1364,OFBIZ-1601,incorporates,Incorporates,outward
OFBIZ-1364,OFBIZ-1603,incorporates,Incorporates,outward
OFBIZ-1364,OFBIZ-1610,incorporates,Incorporates,outward
OFBIZ-1364,OFBIZ-1613,incorporates,Incorporates,outward
OFBIZ-1364,OFBIZ-1614,incorporates,Incorporates,outward
OFBIZ-1364,OFBIZ-1615,incorporates,Incorporates,outward
OFBIZ-1364,OFBIZ-1616,incorporates,Incorporates,outward
OFBIZ-1364,OFBIZ-1617,incorporates,Incorporates,outward
OFBIZ-1364,OFBIZ-1618,incorporates,Incorporates,outward
OFBIZ-1364,OFBIZ-1619,incorporates,Incorporates,outward
OFBIZ-1361,OFBIZ-2177,relates to,Reference,outward
OFBIZ-1434,OFBIZ-1343,is related to,Reference,inward
OFBIZ-1287,OFBIZ-121,relates to,Reference,outward
OFBIZ-982,OFBIZ-1281,is blocked by,Blocker,inward
OFBIZ-982,OFBIZ-1274,is blocked by,Blocker,inward
OFBIZ-366,OFBIZ-1262,is related to,Reference,inward
OFBIZ-1255,OFBIZ-729,relates to,Reference,outward
OFBIZ-1232,OFBIZ-1252,is related to,Reference,inward
OFBIZ-1245,OFBIZ-1237,depends upon,dependent,outward
OFBIZ-1245,OFBIZ-1237,is depended upon by,dependent,inward
OFBIZ-1232,OFBIZ-1252,relates to,Reference,outward
OFBIZ-1222,OFBIZ-5414,relates to,Reference,outward
OFBIZ-1078,OFBIZ-1222,is related to,Reference,inward
OFBIZ-1525,OFBIZ-1193,is part of,Incorporates,inward
OFBIZ-1193,OFBIZ-178,relates to,Reference,outward
OFBIZ-1193,OFBIZ-260,relates to,Reference,outward
OFBIZ-1164,OFBIZ-1170,is related to,Reference,inward
OFBIZ-1168,OFBIZ-841,incorporates,Incorporates,outward
OFBIZ-1164,OFBIZ-1170,relates to,Reference,outward
OFBIZ-1089,OFBIZ-1164,is depended upon by,dependent,inward
OFBIZ-3006,OFBIZ-1151,is blocked by,Blocker,inward
OFBIZ-1148,OFBIZ-2208,duplicates,Duplicate,outward
OFBIZ-1130,OFBIZ-1124,blocks,Blocker,outward
OFBIZ-1089,OFBIZ-1126,is depended upon by,dependent,inward
OFBIZ-642,OFBIZ-1126,is depended upon by,dependent,inward
OFBIZ-1130,OFBIZ-1124,is blocked by,Blocker,inward
OFBIZ-1121,OFBIZ-1045,duplicates,Duplicate,outward
OFBIZ-1089,OFBIZ-1117,is depended upon by,dependent,inward
OFBIZ-642,OFBIZ-1117,is depended upon by,dependent,inward
OFBIZ-1110,OFBIZ-5917,relates to,Reference,outward
OFBIZ-1393,OFBIZ-1109,is blocked by,Blocker,inward
OFBIZ-1109,OFBIZ-1495,depends upon,dependent,outward
OFBIZ-1525,OFBIZ-1106,is part of,Incorporates,inward
OFBIZ-1089,OFBIZ-1126,depends upon,dependent,outward
OFBIZ-1089,OFBIZ-1117,depends upon,dependent,outward
OFBIZ-1089,OFBIZ-1164,depends upon,dependent,outward
OFBIZ-1086,OFBIZ-2613,relates to,Reference,outward
OFBIZ-1086,OFBIZ-113,relates to,Reference,outward
OFBIZ-366,OFBIZ-1086,is related to,Reference,inward
OFBIZ-1078,OFBIZ-1222,relates to,Reference,outward
OFBIZ-1072,OFBIZ-427,is a clone of,Cloners,outward
OFBIZ-1121,OFBIZ-1045,is duplicated by,Duplicate,inward
OFBIZ-582,OFBIZ-1040,is related to,Reference,inward
OFBIZ-1417,OFBIZ-1030,is duplicated by,Duplicate,inward
OFBIZ-1008,OFBIZ-746,is a clone of,Cloners,outward
OFBIZ-1004,OFBIZ-993,duplicates,Duplicate,outward
OFBIZ-998,OFBIZ-854,blocks,Blocker,outward
OFBIZ-995,OFBIZ-1611,depends upon,dependent,outward
OFBIZ-1004,OFBIZ-993,is duplicated by,Duplicate,inward
OFBIZ-982,OFBIZ-1274,blocks,Blocker,outward
OFBIZ-982,OFBIZ-1281,blocks,Blocker,outward
OFBIZ-961,OFBIZ-100,blocks,Blocker,outward
OFBIZ-241,OFBIZ-916,is part of,Incorporates,inward
OFBIZ-241,OFBIZ-915,is part of,Incorporates,inward
OFBIZ-74,OFBIZ-901,is related to,Reference,inward
OFBIZ-578,OFBIZ-901,is related to,Reference,inward
OFBIZ-681,OFBIZ-901,is related to,Reference,inward
OFBIZ-682,OFBIZ-901,is related to,Reference,inward
OFBIZ-719,OFBIZ-901,is related to,Reference,inward
OFBIZ-84,OFBIZ-901,is related to,Reference,inward
OFBIZ-897,OFBIZ-891,depends upon,dependent,outward
OFBIZ-897,OFBIZ-893,depends upon,dependent,outward
OFBIZ-2025,OFBIZ-896,is blocked by,Blocker,inward
OFBIZ-897,OFBIZ-893,is depended upon by,dependent,inward
OFBIZ-241,OFBIZ-892,is part of,Incorporates,inward
OFBIZ-897,OFBIZ-891,is depended upon by,dependent,inward
OFBIZ-241,OFBIZ-887,is part of,Incorporates,inward
OFBIZ-876,OFBIZ-1833,incorporates,Incorporates,outward
OFBIZ-241,OFBIZ-858,is part of,Incorporates,inward
OFBIZ-998,OFBIZ-854,is blocked by,Blocker,inward
OFBIZ-3034,OFBIZ-847,is related to,Reference,inward
OFBIZ-1168,OFBIZ-841,is part of,Incorporates,inward
OFBIZ-771,OFBIZ-821,is part of,Incorporates,inward
OFBIZ-241,OFBIZ-802,is part of,Incorporates,inward
OFBIZ-241,OFBIZ-801,is part of,Incorporates,inward
OFBIZ-241,OFBIZ-800,is part of,Incorporates,inward
OFBIZ-241,OFBIZ-799,is part of,Incorporates,inward
OFBIZ-241,OFBIZ-798,is part of,Incorporates,inward
OFBIZ-782,OFBIZ-795,is blocked by,Blocker,inward
OFBIZ-792,OFBIZ-791,blocks,Blocker,outward
OFBIZ-792,OFBIZ-791,is blocked by,Blocker,inward
OFBIZ-785,OFBIZ-791,is blocked by,Blocker,inward
OFBIZ-782,OFBIZ-787,is blocked by,Blocker,inward
OFBIZ-785,OFBIZ-791,blocks,Blocker,outward
OFBIZ-783,OFBIZ-771,blocks,Blocker,outward
OFBIZ-782,OFBIZ-787,blocks,Blocker,outward
OFBIZ-782,OFBIZ-795,blocks,Blocker,outward
OFBIZ-775,OFBIZ-771,blocks,Blocker,outward
OFBIZ-775,OFBIZ-771,is blocked by,Blocker,inward
OFBIZ-783,OFBIZ-771,is blocked by,Blocker,inward
OFBIZ-771,OFBIZ-821,incorporates,Incorporates,outward
OFBIZ-671,OFBIZ-763,is blocked by,Blocker,inward
OFBIZ-241,OFBIZ-754,is part of,Incorporates,inward
OFBIZ-671,OFBIZ-754,is depended upon by,dependent,inward
OFBIZ-1008,OFBIZ-746,is cloned by,Cloners,inward
OFBIZ-1255,OFBIZ-729,is related to,Reference,inward
OFBIZ-719,OFBIZ-901,relates to,Reference,outward
OFBIZ-695,OFBIZ-2584,relates to,Reference,outward
OFBIZ-682,OFBIZ-901,relates to,Reference,outward
OFBIZ-681,OFBIZ-901,relates to,Reference,outward
OFBIZ-3282,OFBIZ-680,is related to,Reference,inward
OFBIZ-2116,OFBIZ-680,is related to,Reference,inward
OFBIZ-2964,OFBIZ-680,is related to,Reference,inward
OFBIZ-3281,OFBIZ-680,is related to,Reference,inward
OFBIZ-3296,OFBIZ-680,is related to,Reference,inward
OFBIZ-3319,OFBIZ-680,is related to,Reference,inward
OFBIZ-3438,OFBIZ-680,is related to,Reference,inward
OFBIZ-4047,OFBIZ-680,is related to,Reference,inward
OFBIZ-671,OFBIZ-763,blocks,Blocker,outward
OFBIZ-671,OFBIZ-754,depends upon,dependent,outward
OFBIZ-241,OFBIZ-666,is part of,Incorporates,inward
OFBIZ-657,OFBIZ-655,is a clone of,Cloners,outward
OFBIZ-657,OFBIZ-655,is cloned by,Cloners,inward
OFBIZ-241,OFBIZ-646,is part of,Incorporates,inward
OFBIZ-642,OFBIZ-1126,depends upon,dependent,outward
OFBIZ-642,OFBIZ-1117,depends upon,dependent,outward
OFBIZ-640,OFBIZ-400,depends upon,dependent,outward
OFBIZ-636,OFBIZ-1382,relates to,Reference,outward
OFBIZ-635,OFBIZ-3852,incorporates,Incorporates,outward
OFBIZ-635,OFBIZ-3908,relates to,Reference,outward
OFBIZ-607,OFBIZ-628,is part of,Incorporates,inward
OFBIZ-616,OFBIZ-1811,incorporates,Incorporates,outward
OFBIZ-1434,OFBIZ-616,is related to,Reference,inward
OFBIZ-609,OFBIZ-2380,duplicates,Duplicate,outward
OFBIZ-607,OFBIZ-628,incorporates,Incorporates,outward
OFBIZ-582,OFBIZ-1040,relates to,Reference,outward
OFBIZ-578,OFBIZ-901,relates to,Reference,outward
OFBIZ-431,OFBIZ-565,is blocked by,Blocker,inward
OFBIZ-424,OFBIZ-565,is blocked by,Blocker,inward
OFBIZ-1945,OFBIZ-565,is duplicated by,Duplicate,inward
OFBIZ-2025,OFBIZ-558,is blocked by,Blocker,inward
OFBIZ-558,OFBIZ-2001,relates to,Reference,outward
OFBIZ-527,OFBIZ-526,is a clone of,Cloners,outward
OFBIZ-527,OFBIZ-526,is cloned by,Cloners,inward
OFBIZ-494,OFBIZ-224,relates to,Reference,outward
OFBIZ-494,OFBIZ-490,depends upon,dependent,outward
OFBIZ-490,OFBIZ-1579,relates to,Reference,outward
OFBIZ-494,OFBIZ-490,is depended upon by,dependent,inward
OFBIZ-118,OFBIZ-455,is related to,Reference,inward
OFBIZ-306,OFBIZ-434,is duplicated by,Duplicate,inward
OFBIZ-431,OFBIZ-565,blocks,Blocker,outward
OFBIZ-1072,OFBIZ-427,is cloned by,Cloners,inward
OFBIZ-424,OFBIZ-565,blocks,Blocker,outward
OFBIZ-366,OFBIZ-416,is related to,Reference,inward
OFBIZ-366,OFBIZ-405,is related to,Reference,inward
OFBIZ-362,OFBIZ-405,is related to,Reference,inward
OFBIZ-640,OFBIZ-400,is depended upon by,dependent,inward
OFBIZ-399,OFBIZ-366,relates to,Reference,outward
OFBIZ-398,OFBIZ-393,is a clone of,Cloners,outward
OFBIZ-398,OFBIZ-393,is cloned by,Cloners,inward
OFBIZ-379,OFBIZ-364,depends upon,dependent,outward
OFBIZ-372,OFBIZ-366,relates to,Reference,outward
OFBIZ-366,OFBIZ-1086,relates to,Reference,outward
OFBIZ-366,OFBIZ-405,relates to,Reference,outward
OFBIZ-366,OFBIZ-416,relates to,Reference,outward
OFBIZ-366,OFBIZ-1262,relates to,Reference,outward
OFBIZ-1907,OFBIZ-366,is related to,Reference,inward
OFBIZ-235,OFBIZ-366,is related to,Reference,inward
OFBIZ-372,OFBIZ-366,is related to,Reference,inward
OFBIZ-399,OFBIZ-366,is related to,Reference,inward
OFBIZ-113,OFBIZ-366,is related to,Reference,inward
OFBIZ-2040,OFBIZ-366,is related to,Reference,inward
OFBIZ-362,OFBIZ-366,is related to,Reference,inward
OFBIZ-379,OFBIZ-364,is depended upon by,dependent,inward
OFBIZ-362,OFBIZ-366,relates to,Reference,outward
OFBIZ-362,OFBIZ-405,relates to,Reference,outward
OFBIZ-334,OFBIZ-333,depends upon,dependent,outward
OFBIZ-334,OFBIZ-333,is depended upon by,dependent,inward
OFBIZ-308,OFBIZ-210,blocks,Blocker,outward
OFBIZ-306,OFBIZ-434,duplicates,Duplicate,outward
OFBIZ-305,OFBIZ-1389,relates to,Reference,outward
OFBIZ-293,OFBIZ-4949,relates to,Reference,outward
OFBIZ-4949,OFBIZ-293,is related to,Reference,inward
OFBIZ-4602,OFBIZ-293,is related to,Reference,inward
OFBIZ-287,OFBIZ-286,relates to,Reference,outward
OFBIZ-287,OFBIZ-286,is related to,Reference,inward
OFBIZ-261,OFBIZ-262,is duplicated by,Duplicate,inward
OFBIZ-261,OFBIZ-262,duplicates,Duplicate,outward
OFBIZ-1525,OFBIZ-260,is part of,Incorporates,inward
OFBIZ-178,OFBIZ-260,is related to,Reference,inward
OFBIZ-1193,OFBIZ-260,is related to,Reference,inward
OFBIZ-255,OFBIZ-1733,incorporates,Incorporates,outward
OFBIZ-255,OFBIZ-1732,relates to,Reference,outward
OFBIZ-6574,OFBIZ-254,is duplicated by,Duplicate,inward
OFBIZ-241,OFBIZ-798,incorporates,Incorporates,outward
OFBIZ-241,OFBIZ-799,incorporates,Incorporates,outward
OFBIZ-241,OFBIZ-800,incorporates,Incorporates,outward
OFBIZ-241,OFBIZ-801,incorporates,Incorporates,outward
OFBIZ-241,OFBIZ-802,incorporates,Incorporates,outward
OFBIZ-241,OFBIZ-646,incorporates,Incorporates,outward
OFBIZ-241,OFBIZ-666,incorporates,Incorporates,outward
OFBIZ-241,OFBIZ-754,incorporates,Incorporates,outward
OFBIZ-241,OFBIZ-858,incorporates,Incorporates,outward
OFBIZ-241,OFBIZ-887,incorporates,Incorporates,outward
OFBIZ-241,OFBIZ-892,incorporates,Incorporates,outward
OFBIZ-241,OFBIZ-915,incorporates,Incorporates,outward
OFBIZ-241,OFBIZ-916,incorporates,Incorporates,outward
OFBIZ-235,OFBIZ-237,is blocked by,Blocker,inward
OFBIZ-235,OFBIZ-237,blocks,Blocker,outward
OFBIZ-235,OFBIZ-366,relates to,Reference,outward
OFBIZ-494,OFBIZ-224,is related to,Reference,inward
OFBIZ-308,OFBIZ-210,is blocked by,Blocker,inward
OFBIZ-181,OFBIZ-210,is related to,Reference,inward
OFBIZ-6269,OFBIZ-207,is superceded by,Supercedes,inward
OFBIZ-203,OFBIZ-4715,relates to,Reference,outward
OFBIZ-4270,OFBIZ-203,is related to,Reference,inward
OFBIZ-100,OFBIZ-203,is related to,Reference,inward
OFBIZ-4291,OFBIZ-199,is related to,Reference,inward
OFBIZ-6964,OFBIZ-198,is related to,Reference,inward
OFBIZ-194,OFBIZ-1645,depends upon,dependent,outward
OFBIZ-1742,OFBIZ-193,is related to,Reference,inward
OFBIZ-181,OFBIZ-210,relates to,Reference,outward
OFBIZ-1476,OFBIZ-178,is cloned by,Cloners,inward
OFBIZ-1525,OFBIZ-178,is part of,Incorporates,inward
OFBIZ-178,OFBIZ-260,relates to,Reference,outward
OFBIZ-1193,OFBIZ-178,is related to,Reference,inward
OFBIZ-172,OFBIZ-159,is a clone of,Cloners,outward
OFBIZ-172,OFBIZ-159,is cloned by,Cloners,inward
OFBIZ-1939,OFBIZ-143,is depended upon by,dependent,inward
OFBIZ-138,OFBIZ-95,incorporates,Incorporates,outward
OFBIZ-114,OFBIZ-136,is depended upon by,dependent,inward
OFBIZ-123,OFBIZ-62,is a clone of,Cloners,outward
OFBIZ-1287,OFBIZ-121,is related to,Reference,inward
OFBIZ-31,OFBIZ-121,is related to,Reference,inward
OFBIZ-118,OFBIZ-455,relates to,Reference,outward
OFBIZ-114,OFBIZ-136,depends upon,dependent,outward
OFBIZ-113,OFBIZ-366,relates to,Reference,outward
OFBIZ-1086,OFBIZ-113,is related to,Reference,inward
OFBIZ-961,OFBIZ-100,is blocked by,Blocker,inward
OFBIZ-100,OFBIZ-4715,relates to,Reference,outward
OFBIZ-100,OFBIZ-203,relates to,Reference,outward
OFBIZ-4270,OFBIZ-100,is related to,Reference,inward
OFBIZ-138,OFBIZ-95,is part of,Incorporates,inward
OFBIZ-84,OFBIZ-901,relates to,Reference,outward
OFBIZ-12367,OFBIZ-82,is cloned by,Cloners,inward
OFBIZ-74,OFBIZ-901,relates to,Reference,outward
OFBIZ-65,OFBIZ-3894,relates to,Reference,outward
OFBIZ-63,OFBIZ-26,is a clone of,Cloners,outward
