issue_key,jira_id,task_id
MAPREDUCE-6978,13108029,4027
MAPREDUCE-6979,13108179,4027
MAPREDUCE-6980,13108497,4028
MAPREDUCE-6981,13108618,4029
MAPREDUCE-6982,13109216,4030
MAPREDUCE-6984,13109943,4031
MAPREDUCE-6985,13110579,4032
MAPREDUCE-6986,13110600,4033
MAPREDUCE-6987,13110631,4034
MAPREDUCE-6988,13111337,4035
MAPREDUCE-6990,13111808,4036
MAPREDUCE-6992,13112364,4037
MAPREDUCE-6994,13112707,4038
MAPREDUCE-6995,13112708,4038
MAPREDUCE-7004,13117449,4038
MAPREDUCE-6999,13115379,4039
MAPREDUCE-7003,13116338,4040
MAPREDUCE-7006,13118046,4041
MAPREDUCE-7007,13118050,4042
MAPREDUCE-7008,13119117,4043
MAPREDUCE-7009,13119555,4044
MAPREDUCE-7011,13120031,4045
MAPREDUCE-7013,13120274,4046
MAPREDUCE-7014,13120831,4047
MAPREDUCE-7015,13120976,4048
MAPREDUCE-7016,13121488,4049
MAPREDUCE-7018,13122677,4050
MAPREDUCE-7019,13122828,4051
MAPREDUCE-7020,13123378,4052
MAPREDUCE-7022,13123600,4053
MAPREDUCE-7023,13124941,4054
MAPREDUCE-7025,13125555,4055
MAPREDUCE-7027,13125634,4056
MAPREDUCE-7028,13126315,4057
MAPREDUCE-7029,13127438,4058
MAPREDUCE-7030,13127554,4059
MAPREDUCE-7031,13127556,4060
MAPREDUCE-7146,13188057,4060
MAPREDUCE-7032,13130263,4061
MAPREDUCE-7033,13130296,4062
MAPREDUCE-7037,13130989,4063
MAPREDUCE-7036,13130993,4064
MAPREDUCE-7038,13131364,4065
MAPREDUCE-7039,13131370,4066
MAPREDUCE-7040,13131441,4067
MAPREDUCE-7041,13133345,4068
MAPREDUCE-7042,13133537,4069
MAPREDUCE-7043,13133819,4070
MAPREDUCE-7044,13134273,4071
MAPREDUCE-7045,13134397,4072
MAPREDUCE-7046,13135745,4073
MAPREDUCE-7047,13135930,4074
MAPREDUCE-7048,13136286,4075
MAPREDUCE-7049,13136583,4076
MAPREDUCE-7050,13137604,4077
MAPREDUCE-7052,13138150,4078
MAPREDUCE-7053,13138541,4079
MAPREDUCE-7054,13138857,4080
MAPREDUCE-7061,13139112,4081
MAPREDUCE-7055,13139264,4082
MAPREDUCE-7058,13140339,4083
MAPREDUCE-7059,13140878,4084
MAPREDUCE-7060,13140936,4085
MAPREDUCE-7062,13141443,4086
MAPREDUCE-7063,13142981,4087
MAPREDUCE-7115,13143370,4088
MAPREDUCE-7064,13144312,4089
MAPREDUCE-7065,13144553,4090
MAPREDUCE-7066,13145280,4091
MAPREDUCE-7068,13147152,4092
MAPREDUCE-7069,13148602,4093
MAPREDUCE-7071,13148955,4094
MAPREDUCE-7095,13149040,4095
MAPREDUCE-7072,13150006,4096
MAPREDUCE-7073,13150984,4097
MAPREDUCE-7074,13151093,4098
MAPREDUCE-7077,13151730,4099
MAPREDUCE-7080,13152886,4100
MAPREDUCE-7083,13153323,4101
MAPREDUCE-7084,13153553,4102
MAPREDUCE-7086,13154157,4103
MAPREDUCE-7085,13154322,4104
MAPREDUCE-7087,13155077,4105
MAPREDUCE-7088,13155746,4106
MAPREDUCE-7094,13157928,4107
MAPREDUCE-7096,13158685,4108
MAPREDUCE-7097,13160252,4109
MAPREDUCE-7293,13322797,4109
MAPREDUCE-7098,13162003,4110
MAPREDUCE-7101,13163232,4111
MAPREDUCE-7102,13163538,4112
MAPREDUCE-7103,13163574,4112
MAPREDUCE-7105,13163921,4113
MAPREDUCE-7109,13165250,4114
MAPREDUCE-7110,13165272,4115
MAPREDUCE-7111,13165937,4116
MAPREDUCE-7113,13167062,4117
MAPREDUCE-7114,13167640,4118
MAPREDUCE-7117,13169763,4119
MAPREDUCE-7118,13169907,4120
MAPREDUCE-7122,13171800,4121
MAPREDUCE-7123,13172186,4122
MAPREDUCE-7124,13172435,4123
MAPREDUCE-7125,13173783,4124
MAPREDUCE-7126,13174762,4125
MAPREDUCE-7128,13178404,4126
MAPREDUCE-7129,13178871,4127
MAPREDUCE-7130,13180093,4128
MAPREDUCE-7131,13181520,4129
MAPREDUCE-7132,13181889,4130
MAPREDUCE-7133,13182167,4131
MAPREDUCE-7135,13183998,4132
MAPREDUCE-7136,13184019,4133
MAPREDUCE-7138,13184102,4134
MAPREDUCE-7140,13184837,4135
MAPREDUCE-7142,13186240,4136
MAPREDUCE-7143,13186430,4137
MAPREDUCE-7144,13187262,4138
MAPREDUCE-7145,13187767,4139
MAPREDUCE-7147,13188053,4140
MAPREDUCE-7148,13189622,4141
MAPREDUCE-7149,13190881,4142
MAPREDUCE-7150,13191097,4143
MAPREDUCE-7151,13191543,4144
MAPREDUCE-7152,13191578,4145
MAPREDUCE-7153,13191947,4146
MAPREDUCE-7154,13192228,4147
MAPREDUCE-7156,13195341,4148
MAPREDUCE-7157,13195996,4149
MAPREDUCE-7158,13197886,4150
MAPREDUCE-7159,13199590,4151
MAPREDUCE-7162,13200410,4152
MAPREDUCE-7163,13200597,4153
MAPREDUCE-7164,13200677,4154
MAPREDUCE-7165,13201019,4155
MAPREDUCE-7166,13201059,4156
MAPREDUCE-7174,13206888,4157
MAPREDUCE-7175,13207295,4158
MAPREDUCE-7176,13208492,4159
MAPREDUCE-7178,13211982,4160
MAPREDUCE-7179,13213071,4161
MAPREDUCE-7181,13213541,4162
MAPREDUCE-7183,13214274,4163
MAPREDUCE-7184,13214877,4164
MAPREDUCE-7186,13217141,4165
MAPREDUCE-7187,13218570,4166
MAPREDUCE-7188,13218992,4167
MAPREDUCE-7189,13219003,4168
MAPREDUCE-7190,13219291,4169
MAPREDUCE-7191,13219854,4170
MAPREDUCE-7192,13220429,4171
MAPREDUCE-7194,13222374,4172
MAPREDUCE-7195,13223009,4173
MAPREDUCE-7198,13229490,4174
MAPREDUCE-7200,13229582,4175
MAPREDUCE-7202,13232171,4176
MAPREDUCE-7204,13233229,4177
MAPREDUCE-7205,13233444,4178
MAPREDUCE-7208,13236328,4179
MAPREDUCE-7209,13236809,4180
MAPREDUCE-7210,13236810,4181
MAPREDUCE-7211,13236816,4182
MAPREDUCE-7212,13237422,4183
MAPREDUCE-7214,13237903,4183
MAPREDUCE-7213,13237426,4184
MAPREDUCE-7218,13239008,4185
MAPREDUCE-7219,13239822,4186
MAPREDUCE-7220,13239847,4187
MAPREDUCE-7221,13241770,4188
MAPREDUCE-7222,13242427,4189
MAPREDUCE-7223,13244500,4190
MAPREDUCE-7224,13244542,4191
MAPREDUCE-7225,13245546,4192
MAPREDUCE-7226,13246495,4193
MAPREDUCE-7230,13250578,4194
MAPREDUCE-7232,13251299,4195
MAPREDUCE-7233,13251788,4196
MAPREDUCE-7234,13252070,4197
MAPREDUCE-7238,13254079,4198
MAPREDUCE-7242,13257966,4199
MAPREDUCE-7244,13260588,4200
MAPREDUCE-7245,13264637,4201
MAPREDUCE-7246,13264761,4202
MAPREDUCE-7247,13264966,4203
MAPREDUCE-7250,13272198,4204
MAPREDUCE-7252,13275553,4205
MAPREDUCE-7253,13277323,4206
MAPREDUCE-7254,13277372,4207
MAPREDUCE-7255,13277489,4208
MAPREDUCE-7266,13278103,4209
MAPREDUCE-7257,13279484,4210
MAPREDUCE-7259,13279841,4211
MAPREDUCE-7260,13280666,4212
MAPREDUCE-7262,13281491,4213
MAPREDUCE-7263,13284238,4214
MAPREDUCE-7264,13286190,4215
MAPREDUCE-7265,13290628,4216
MAPREDUCE-7267,13294254,4217
MAPREDUCE-7268,13295811,4218
MAPREDUCE-7271,13297079,4219
MAPREDUCE-7272,13297413,4220
MAPREDUCE-7273,13298305,4221
MAPREDUCE-7274,13298604,4222
MAPREDUCE-7275,13299106,4223
MAPREDUCE-7277,13300095,4224
MAPREDUCE-7279,13302759,4225
MAPREDUCE-7280,13310471,4226
MAPREDUCE-7281,13311860,4227
MAPREDUCE-7283,13315846,4228
MAPREDUCE-7284,13316404,4229
MAPREDUCE-7288,13320434,4230
MAPREDUCE-7289,13321040,4231
MAPREDUCE-7291,13321729,4232
MAPREDUCE-7292,13321864,4233
MAPREDUCE-7294,13322442,4234
MAPREDUCE-7295,13326527,4235
MAPREDUCE-7296,13327757,4236
MAPREDUCE-7297,13329039,4237
MAPREDUCE-7298,13329617,4238
MAPREDUCE-7299,13333430,4239
MAPREDUCE-7301,13334514,4240
MAPREDUCE-7302,13336256,4241
MAPREDUCE-7304,13339441,4242
MAPREDUCE-7305,13340412,4243
MAPREDUCE-7307,13341206,4244
MAPREDUCE-7308,13341301,4245
MAPREDUCE-7309,13341848,4246
MAPREDUCE-7310,13343196,4247
MAPREDUCE-7313,13346051,4248
MAPREDUCE-7314,13346066,4249
MAPREDUCE-7315,13348591,4250
MAPREDUCE-7316,13351389,4251
MAPREDUCE-7317,13352994,4252
MAPREDUCE-7318,13353332,4253
MAPREDUCE-7319,13357588,4254
MAPREDUCE-7320,13357614,4255
MAPREDUCE-7321,13357779,4256
MAPREDUCE-7322,13359725,4257
MAPREDUCE-7323,13360008,4258
MAPREDUCE-7324,13360836,4259
MAPREDUCE-7325,13360984,4260
MAPREDUCE-7326,13362876,4261
MAPREDUCE-7327,13363182,4262
MAPREDUCE-7328,13363188,4262
MAPREDUCE-7329,13365141,4263
MAPREDUCE-7330,13366618,4264
MAPREDUCE-7332,13367310,4265
MAPREDUCE-7333,13368122,4266
MAPREDUCE-7335,13370314,4267
MAPREDUCE-7336,13373712,4268
MAPREDUCE-7337,13373714,4269
MAPREDUCE-7338,13373874,4270
MAPREDUCE-7339,13374775,4271
MAPREDUCE-7342,13376196,4272
MAPREDUCE-7343,13376289,4273
MAPREDUCE-7344,13376635,4274
MAPREDUCE-7345,13376948,4275
MAPREDUCE-7346,13379412,4276
MAPREDUCE-7347,13380325,4277
MAPREDUCE-7348,13380459,4278
MAPREDUCE-7349,13381859,4279
MAPREDUCE-7350,13381949,4280
MAPREDUCE-7351,13383574,4281
MAPREDUCE-7352,13383720,4282
MAPREDUCE-7354,13384644,4283
MAPREDUCE-7355,13385002,4284
MAPREDUCE-7356,13388837,4285
MAPREDUCE-7357,13394157,4286
MAPREDUCE-7358,13394167,4286
MAPREDUCE-7359,13394168,4286
MAPREDUCE-7360,13394220,4286
MAPREDUCE-7361,13394226,4286
MAPREDUCE-7362,13394461,4287
MAPREDUCE-7363,13403399,4288
MAPREDUCE-7364,13405503,4289
MAPREDUCE-7365,13406750,4290
MAPREDUCE-7367,13408940,4291
MAPREDUCE-7368,13412311,4292
MAPREDUCE-7369,13412698,4293
MAPREDUCE-7370,13414382,4294
MAPREDUCE-7371,13420611,4295
